project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
kirriemuir-scotland,Kirriemuir,inside_locality,LB36879,hes-listed-building:LB36879,"18-20 Glengate, Kirriemuir","18, 20 GLENGATE",Category C,Listed Building,Listed Building,-3.0057118734647585,56.673317571956936,high,Later 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36879,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36880,hes-listed-building:LB36880,"22, 24, 26 Glengate, Kirriemuir",22-26 GLENGATE,Category C,Listed Building,Listed Building,-3.00589326218532,56.67338798064898,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36880,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36881,hes-listed-building:LB36881,"Alcorn, Glengate, Kirriemuir","ALCORN, GLENGATE",Category C,Listed Building,Listed Building,-3.0063018753980946,56.67341163165567,high,Circa 1850,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36881,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36883,hes-listed-building:LB36883,"Hall, Glengate, Kirriemuir",ST. NINIAN'S CHURCH GLENGATE,Category C,Listed Building,Listed Building,-3.006504612475256,56.6736705360289,high,1851-3,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36883,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36884,hes-listed-building:LB36884,"Seceder Hall, Church Lane, Kirriemuir","SECEDER HALL, SECEDER CLOSE AND CHURCH LANE OFF GLENGATE",Category B,Listed Building,Listed Building,-3.0068321288332065,56.67371280932049,high,1779,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36884,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36885,hes-listed-building:LB36885,"Barrie's Land, Kirriemuir","BARRIE'S LAND, CHURCH LANE, OFF GLENGATE",Category C,Listed Building,Listed Building,-3.007239787126308,56.67370052801451,high,Mid 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36885,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36886,hes-listed-building:LB36886,"Kirklee, Church Lane, Kirriemuir","KIRKLEE, CHURCH LANE OFF GLENGATE",Category C,Listed Building,Listed Building,-3.0066435486687637,56.67337293282672,high,Original part 2-storey 3-window 1819/36 as New Light,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36886,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36887,hes-listed-building:LB36887,"3 Church Lane, Kirriemuir","2, 2A, 3, 3A CHURCH LANE, OFF GLENGATE",Category C,Listed Building,Listed Building,-3.0070396815308515,56.673540430213464,high,Circa 1900,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36887,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36888,hes-listed-building:LB36888,"Tannage Brae, Kirriemuir",TANNAGE BRAE AND 1 CROFT HEAD,Category C,Listed Building,Listed Building,-3.0060525886643434,56.6732429455143,medium,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36888,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36889,hes-listed-building:LB36889,"Braehead House, 5 Tannage Brae, Kirriemuir","BRAEHEAD HOUSE, 1-5 TANNAGE BRAE",Category C,Listed Building,Listed Building,-3.006283164431324,56.67332194044457,high,"Early 19th century, originally 2-storey 3-window rubble and",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36889,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36890,hes-listed-building:LB36890,"Airlie Arms Hotel, St Malcolm's Wynd, Kirriemuir","AIRLIE ARMS HOTEL, ST. MALCOLM'S WYND",Category B,Listed Building,Listed Building,-3.005186612459326,56.673815946787535,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB36890,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36891,hes-listed-building:LB36891,"6, 10 St Malcolm's Wynd, Kirriemuir","6, 10 ST. MALCOLM'S WYND",Category C,Listed Building,Listed Building,-3.005642262896381,56.6737673463043,high,Probably originally early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36891,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36892,hes-listed-building:LB36892,"12, 14 St Malcolm's Wynd, Kirriemuir","12, 14 ST. MALCOLM'S WYND",Category C,Listed Building,Listed Building,-3.0057881488563507,56.67373023098692,high,Probably early 19th century 2-storey stugged red rubble with,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36892,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36893,hes-listed-building:LB36893,"5 Brechin Road, Kirriemuir","5, 7 THE TENEMENTS. BRECHIN ROAD",Category B,Listed Building,Listed Building,-3.0019934484850515,56.674021368826665,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36893,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36894,hes-listed-building:LB36894,"Lisden, Brechin Road, Kirriemuir","BRECHIN ROAD, LISDEN INCLUDING GATEPIERS TO WEST.",Category B,Listed Building,Listed Building,-2.992599325825173,56.6767289895521,high,1872,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36894,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36895,hes-listed-building:LB36895,"9 Brechin Road, Kirriemuir","9, 11 THE TENEMENTS BRECHIN ROAD",Category B,Listed Building,Listed Building,-3.0017352524623413,56.674131257178985,high,Late 18th/early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36895,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36896,hes-listed-building:LB36896,"Wash House, 9 Brechin Road, Kirriemuir",WASH-HOUSE THE TENEMENTS BRECHIN ROAD,Category B,Listed Building,Listed Building,-3.0016680805382494,56.67405992367536,high,19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36896,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36897,hes-listed-building:LB36897,"13 Brechin Road, Kirriemuir",13 THE TENEMENTS BRECHIN ROAD,Category C,Listed Building,Listed Building,-3.0014921791886997,56.67419610216916,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36897,2026-08-01T10:01:11.633Z,Historic Environment Scotland
