project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
south-queensferry-scotland,South Queensferry,inside_locality,LB40390,hes-listed-building:LB40390,"2 Hopetoun Road, South Queensferry","2 HOPETOUN ROAD, 4 BELLSTANE",Category B,Listed Building,Listed Building,-3.397616571425529,55.99074646757842,high,Earlier 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40390,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40391,hes-listed-building:LB40391,"Episcopal Church, 8 Hopetoun Road, South Queensferry","HOPETOUN ROAD, THE PRIORY CHURCH OF ST. MARY OF MOUNT CARMEL, INCLUDING BOUNDARY WALLS",Category A,Listed Building,Listed Building,-3.398312449633812,55.99092727520329,high,Circa 1450,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40391,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40392,hes-listed-building:LB40392,Inchgarvie House,"HOPETOUN ROAD, INCHGARVIE HOUSE (FLATS A-L)",Category C,Listed Building,Listed Building,-3.42139641412412,55.9921998139103,high,Circa 1880,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40392,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40393,hes-listed-building:LB40393,"Priory Lodge, 8 The Loan, South Queensferry","8 THE LOAN, PRIORY LODGE",Category C,Listed Building,Listed Building,-3.3975223278524274,55.989911866832855,high,Circa 1870,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40393,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40394,hes-listed-building:LB40394,"Loan House, 10 The Loan, South Queensferry","10 THE LOAN, LOAN HOUSE",Category B,Listed Building,Listed Building,-3.3973068799128208,55.989716624068066,high,Later 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40394,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40395,hes-listed-building:LB40395,"1 Mid Terrace, High Street, South Queensferry",1 MID TERRACE,Category B,Listed Building,Listed Building,-3.3953695434229263,55.98978349842224,high,Earlier 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40395,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40396,hes-listed-building:LB40396,"3, 4 Mid Terrace, High Street, South Queensferry",2 AND 3 MID TERRACE,Category C,Listed Building,Listed Building,-3.395643901127362,55.989834306518574,high,Late 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40396,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40397,hes-listed-building:LB40397,"5 Mid Terrace, High Street, South Queensferry",5 MID TERRACE AND 1  AND 2 HAMILTON'S CLOSE,Category B,Listed Building,Listed Building,-3.3957743628770394,55.9898957291551,high,Later-18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40397,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40398,hes-listed-building:LB40398,"6 Mid Terrace, High Street, South Queensferry",6 MID TERRACE,Category C,Listed Building,Listed Building,-3.3958865343134326,55.989894458955945,high,Earlier 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40398,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40399,hes-listed-building:LB40399,"Wall And Railings, 1 To 6 Mid Terrace/36 High Street, South Queensferry","1-6 (INCLUSIVE NUMBERS) MID TERRACE, WALL AND RAILINGS",Category B,Listed Building,Listed Building,-3.395581421619178,55.98987994235367,high,Earlier 19th century in present form,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40399,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40400,hes-listed-building:LB40400,"Railway Embankment And Wall, Stoneycroft Road, South Queensferry","STONEYCROFT ROAD FROM THE LOAN TO REAR OF 11 EAST TERRACE, RAILWAY EMBANKMENT",Category C,Listed Building,Listed Building,-3.39504939576413,55.98890652458835,high,Late 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40400,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40401,hes-listed-building:LB40401,"Rosshill, South Queensferry","41 STATION ROAD, ROSSHILL INCLUDING BOUNDARY WALLS",Category B,Listed Building,Listed Building,-3.383820868730853,55.98736175696481,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40401,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40402,hes-listed-building:LB40402,"Lodge St Margaret, 3 Stoneycroft Road, South Queensferry","3 STONEYCROFT ROAD, LODGE ST MARGARET",Category B,Listed Building,Listed Building,-3.395344625039902,55.98909188244359,high,Dated 1671 at SW skewputt,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40402,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40404,hes-listed-building:LB40404,"Ymca, 3 The Vennel, South Queensferry","3 THE VENNEL, OLD PARISH CHURCH",Category B,Listed Building,Listed Building,-3.3950085935266308,55.9895539559566,high,Dated 1633,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40404,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40405,hes-listed-building:LB40405,"Gate Piers, Old Burial Ground, The Vennel, South Queensferry","THE VENNEL, OLD BURIAL GROUND, BOUNDARY WALLS, GATEPIERS, BEE-BOLES AND MONUMENTS",Category B,Listed Building,Listed Building,-3.3953104674000114,55.989478653734146,high,Later 17th-century boundary wall; 18th-century gatepiers; 17th-19th-century tombstones,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40405,2026-08-01T06:45:44.367Z,Historic Environment Scotland
