project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
dunning-scotland,Dunning,inside_locality,LB5992,hes-listed-building:LB5992,"Grampian View, Yetts Of Muckhart Road, Dunning","CLARK, YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.5878904367060023,56.3121633799731,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5992,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5993,hes-listed-building:LB5993,"Robertson's Bakehouse, Yetts Of Muckhart Road, Dunning","ROBERTSON'S BAKEHOUSE, YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.587975325977411,56.312261132462694,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5993,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5994,hes-listed-building:LB5994,"Shandene, Yetts Of Muckhart Road, Dunning","'SHANDENE' (STORRAR), YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.5877667655655716,56.312299748884804,high,Early 20th century in present form,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB5994,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5995,hes-listed-building:LB5995,"Co-Operative Shop, Yetts Of Muckhart Road, Dunning","CO-OPERATIVE SHOP, YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.58764956119717,56.31220241055855,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5995,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5996,hes-listed-building:LB5996,"Glenfoot, Yetts Of Muckhart Road, Dunning","'GLENFOOT' (GRAHAM), YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.5871684546032463,56.311516690656724,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5996,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5997,hes-listed-building:LB5997,"Dalshian, Yetts Of Muckhart Road, Dunning",'DALSHIAN' (WALLACE) YETTS OF MUCKHART ROAD.,Category C,Listed Building,Listed Building,-3.5871320413997303,56.31141831634303,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5997,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5998,hes-listed-building:LB5998,"Southend, Yetts Of Muckhart Road, Dunning","MURRAY, YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.5871125309089757,56.31133769648062,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5998,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5999,hes-listed-building:LB5999,"Ladeside Cottage, Yetts Of Muckhart Road, Dunning","'LADESIDE', YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.586983644158193,56.31134833382484,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5999,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6000,hes-listed-building:LB6000,"Thorntree Villa, Yetts Of Muckhart Road, Dunning","'THORNTREE VILLA', (MISS E. MAILER'S PROPERTY), YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.5874453676492872,56.311567054481564,high,Circa 1845,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB6000,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6019,hes-listed-building:LB6019,"St Serf's Church And Churchyard, Dunning","PARISH CHURCHYARD, WALLS, MONUMENT AND SESSION HOUSE.",Category B,Listed Building,Listed Building,-3.5870748225586833,56.31276688149135,medium,"Rubble-walled enclosure with tombstones from 17th century,",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB6019,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6020,hes-listed-building:LB6020,"Straw House, Kirk Wynd, Dunning","'STRAW HOUSE', KIRK WYND (EMPTY: MR. CROW).",Category B,Listed Building,Listed Building,-3.5875399179837952,56.313066428564845,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB6020,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6021,hes-listed-building:LB6021,"Store, Kirk Wynd, Dunning","MR. CROW'S STORE, KIRK WYND.",Category C,Listed Building,Listed Building,-3.5877087120969304,56.312848611500165,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB6021,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6022,hes-listed-building:LB6022,"Tron Square, Kirk Wynd, Dunning","J.S. CALDERWOOD'S PROPERTY, KIRK WYND AND TRON SQUARE.",Category C,Listed Building,Listed Building,-3.5877662623158435,56.312677148271085,high,Later shop block dated c. 1850/60,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB6022,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6023,hes-listed-building:LB6023,"Tron House, Tron Square, Dunning","'TRON HOUSE', TRON SQUARE.",Category C,Listed Building,Listed Building,-3.5881202463341957,56.3126366669957,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB6023,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6024,hes-listed-building:LB6024,"Station Road, Tron Square, Dunning","R. ARNOTT (TRADING AS D. HOGG), TRON SQUARE AND STATION ROAD.",Category C,Listed Building,Listed Building,-3.5882314877738333,56.31259031261848,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB6024,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6025,hes-listed-building:LB6025,"Yetts Of Muckhart Road, Tron Square, Dunning","G. & M. GOODWIN'S PROPERTY, TRON SQUARE AND YETTS OF MUCKHART ROAD",Category C,Listed Building,Listed Building,-3.587850909335547,56.31237953992339,high,1874 (A,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB6025,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB6026,hes-listed-building:LB6026,"Post Office Building, Tron Square, Dunning","J. LESTER, POST OFFICE BUILDING, TRON SQUARE",Category C,Listed Building,Listed Building,-3.5877374317063557,56.312372009355336,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB6026,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB52454,hes-listed-building:LB52454,"St Serf's Church, Dunning","St. Serf's Church, Dunning",Category A,Listed Building,Listed Building,-3.587246598909469,56.31262091119655,medium,"A 2-storey, T-plan gabled church, largely dating from 1808-1810 incorporating 12th century fabric",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB52454,2026-08-01T08:39:34.788Z,Historic Environment Scotland
