project_id,town,feature_id,feature_name,alternative_names,feature_type,designation_type,statutory_status,evidence_scope,geometry_type,longitude,latitude,location_type,location_confidence,current_date_text,current_date_basis,current_date_confidence,published_review_status,primary_source_organisation,primary_source_name,primary_source_record_id,primary_source_url,source_accessed_at,all_source_record_ids,review_notes,review_action
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:107811,"KINCARDINE ON FORTH, 36 TOLL ROAD", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7141804873991777,56.068366393699684,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,107811,https://www.trove.scot/place/107811,2026-07-30T09:59:21.265Z,107811,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:48102,"KINCARDINE ON FORTH, 46 TOLL ROAD, TOLL COTTAGE", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.713042330600816,56.068058705158386,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,48102,https://www.trove.scot/place/48102,2026-07-30T09:59:21.265Z,48102,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93182,"KINCARDINE ON FORTH, 47, 49, 51 KILBAGIE STREET, WHITE HORSE INN", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7212598421435747,56.070415490430385,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93182,https://www.trove.scot/place/93182,2026-07-30T09:59:21.265Z,93182,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:107286,"KINCARDINE ON FORTH, 64 MERCER STREET", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7150542093041286,56.06850701446338,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,107286,https://www.trove.scot/place/107286,2026-07-30T09:59:21.265Z,107286,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93183,"KINCARDINE ON FORTH, 8 KILBAGIE STREET", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7201622811459347,56.0688582539303,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93183,https://www.trove.scot/place/93183,2026-07-30T09:59:21.265Z,93183,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93184,"KINCARDINE ON FORTH, 9 KILBAGIE STREET", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7204031002226845,56.06885489669002,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93184,https://www.trove.scot/place/93184,2026-07-30T09:59:21.265Z,93184,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93071,"KINCARDINE ON FORTH, 9, 11, 13 ASHBRAES", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7209666547031293,56.068523544137655,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93071,https://www.trove.scot/place/93071,2026-07-30T09:59:21.265Z,93071,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:107423,"KINCARDINE ON FORTH, ANDERSON LANE, PUBLIC SCHOOL", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.71551831395434,56.06955191847153,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,107423,https://www.trove.scot/place/107423,2026-07-30T09:59:21.265Z,107423,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93069,"KINCARDINE ON FORTH, ASHBRAES, GENERAL", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.721072989697008,56.068746709874354,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93069,https://www.trove.scot/place/93069,2026-07-30T09:59:21.265Z,93069,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:106889,"KINCARDINE ON FORTH, BANK STREET, GENERAL", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7213890293665686,56.06718773170827,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,106889,https://www.trove.scot/place/106889,2026-07-30T09:59:21.265Z,106889,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93075,"KINCARDINE ON FORTH, BRIDGE INN", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7209176247756375,56.07246905942282,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93075,https://www.trove.scot/place/93075,2026-07-30T09:59:21.265Z,93075,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:278871,"KINCARDINE ON FORTH, CHAPEL SQUARE", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.718473210975649,56.0673631626965,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,278871,https://www.trove.scot/place/278871,2026-07-30T09:59:21.265Z,278871,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:93079,"KINCARDINE ON FORTH, CHAPEL STREET, GENERAL", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7186533386985654,56.06780096551404,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,93079,https://www.trove.scot/place/93079,2026-07-30T09:59:21.265Z,93079,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:107099,"KINCARDINE ON FORTH, CHAPELHILL STREET", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7221085183528366,56.07323422359234,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,107099,https://www.trove.scot/place/107099,2026-07-30T09:59:21.265Z,107099,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
