feature_id,town,name,category,osm_url,website,wikipedia,osm_description,osm_opening_hours,curated_summary,curated_opening_hours,rating,rating_provider,rating_source_url,rating_accessed_at,review_status
osm-community:node-1814336486,South Queensferry,Dalmeny Estate,visitor,https://www.openstreetmap.org/node/1814336486,,,,,Dalmeny Estate is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13649372836,South Queensferry,Dalmeny Kirk Café,food,https://www.openstreetmap.org/node/13649372836,,,,Tu 10:00-12:00,Dalmeny Kirk Café is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10557250208,South Queensferry,Dalmeny Station,visitor,https://www.openstreetmap.org/node/10557250208,,,,,Dalmeny Station is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-4006159812,South Queensferry,Down the Hatch,food,https://www.openstreetmap.org/node/4006159812,,,,Mo-Fr 08:30-17:00.,Down the Hatch is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13088880710,South Queensferry,Drinking water,amenities,https://www.openstreetmap.org/node/13088880710,,,,,Drinking water is a current amenity in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12046519297,South Queensferry,Dune Bakery,food,https://www.openstreetmap.org/node/12046519297,https://www.dunebakery.com/.,,,,Dune Bakery is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13002525821,South Queensferry,Earl of Rosebury Water Supply Memorial,memorial,https://www.openstreetmap.org/node/13002525821,,,,,Earl of Rosebury Water Supply Memorial is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-2353439473,South Queensferry,Forth Bridge Memorial,memorial,https://www.openstreetmap.org/node/2353439473,,,,,Forth Bridge Memorial is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10300135753,South Queensferry,Forth Bridges,visitor,https://www.openstreetmap.org/node/10300135753,,,,,Forth Bridges is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13157001241,South Queensferry,Forth Bridges Trail - High Street Steps,visitor,https://www.openstreetmap.org/node/13157001241,,,,,Forth Bridges Trail - High Street Steps is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-3356785113,South Queensferry,Forth Bridges Viewpoint,visitor,https://www.openstreetmap.org/node/3356785113,,,,,Forth Bridges Viewpoint is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-5393391364,South Queensferry,Forth Railway Bridge Viewpoint,visitor,https://www.openstreetmap.org/node/5393391364,,,,,Forth Railway Bridge Viewpoint is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10557123043,South Queensferry,Forth Road Bridge South Tower,visitor,https://www.openstreetmap.org/node/10557123043,,,,,Forth Road Bridge South Tower is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13128257641,South Queensferry,Gifts by Emily,visitor,https://www.openstreetmap.org/node/13128257641,,,,,Gifts by Emily is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10557250207,South Queensferry,Hawes,visitor,https://www.openstreetmap.org/node/10557250207,,,,,Hawes is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10557250205,South Queensferry,High Street,visitor,https://www.openstreetmap.org/node/10557250205,,,,,High Street is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-5915860085,South Queensferry,Honey Pot Creative Cafe,food,https://www.openstreetmap.org/node/5915860085,https://www.honeypotcreativecafe.com/.,,,,Honey Pot Creative Cafe is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-4320512548,South Queensferry,Inchcolm Seals,art,https://www.openstreetmap.org/node/4320512548,,,Statue of two seals: a mother and a child,,Inchcolm Seals is a current public artwork in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764717361,South Queensferry,Information board,visitor,https://www.openstreetmap.org/node/10764717361,,,,,Information board is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10893833158,South Queensferry,Information board,visitor,https://www.openstreetmap.org/node/10893833158,,,,,Information board is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-14003506936,South Queensferry,Information board,visitor,https://www.openstreetmap.org/node/14003506936,,,,,Information board is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-7945525380,South Queensferry,Jubilee Clock,memorial,https://www.openstreetmap.org/node/7945525380,,,,,Jubilee Clock is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10300218772,South Queensferry,LOU LOU´s Coffee Shop,food,https://www.openstreetmap.org/node/10300218772,,,,,LOU LOU´s Coffee Shop is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-3791535268,South Queensferry,Maid of the Forth,visitor,https://www.openstreetmap.org/node/3791535268,https://maidoftheforth.co.uk/.,,,,Maid of the Forth is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-2661485246,South Queensferry,Manna House Bakery,food,https://www.openstreetmap.org/node/2661485246,,,,Mo-Su 09:00-17:00,Manna House Bakery is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-669004389,South Queensferry,Map or model board,visitor,https://www.openstreetmap.org/node/669004389,,,Map of Bridges,,Map or model board is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-2661485470,South Queensferry,Map or model board,visitor,https://www.openstreetmap.org/node/2661485470,,,,,Map or model board is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764717380,South Queensferry,Map or model board,visitor,https://www.openstreetmap.org/node/10764717380,,,,,Map or model board is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-3831572305,South Queensferry,Memorial,memorial,https://www.openstreetmap.org/node/3831572305,,,,,Memorial is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-3356785126,South Queensferry,Memorial plaque,memorial,https://www.openstreetmap.org/node/3356785126,,,,,Memorial plaque is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-7526568685,South Queensferry,Memorial plaque,memorial,https://www.openstreetmap.org/node/7526568685,,,Forth Bridge World Heritage Site,,Memorial plaque is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-6669091844,South Queensferry,Millennium Milepost Dalmeny,visitor,https://www.openstreetmap.org/node/6669091844,,,"1) Edinburgh 9, Cramond 4
2) Aberdeen 160, North Queensferry 3",,Millennium Milepost Dalmeny is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13128257636,South Queensferry,Miramare,food,https://www.openstreetmap.org/node/13128257636,,,,,Miramare is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12441895091,South Queensferry,Now you see them,visitor,https://www.openstreetmap.org/node/12441895091,,,,,Now you see them is a current visitor place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-1083846163,South Queensferry,Outboard by Scotts,food,https://www.openstreetmap.org/way/1083846163,https://www.outboardbyscotts.co.uk/.,,,Fr-Su 09:00-17:00,Outboard by Scotts is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-266024362,South Queensferry,Parking,parking,https://www.openstreetmap.org/node/266024362,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
